Fed Id,Type,Name,Branches,City,State,Unweighted Deposits,Unweighted Rank,Unweighted Market Share,Weighted Deposits,Weighted Rank,Weighted Market Share,Buyer,Target,market_name
233031,BANK,REGIONS BANK,5,BIRMINGHAM,AL,698.943,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",2,PITTSBURGH,PA,548.698,3,13.14,548.698,3,13.14,NA,NA,"Dothan, AL"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",2,WILMINGTON,DE,548.698,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
1120754,BHC,WELLS FARGO & COMPANY,5,SAN FRANCISCO,CA,468.988,4,11.23,468.988,4,11.23,NA,NA,"Dothan, AL"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",5,SIOUX FALLS,SD,468.988,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
1136689,BHC,MIDSOUTH BANCORPORATION,5,DOTHAN,AL,274.285,5,6.57,274.285,5,6.57,NA,NA,"Dothan, AL"
929932,BANK,MIDSOUTH BANK,5,DOTHAN,AL,274.285,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
2081834,BHC,"HNB HOLDING COMPANY, INC.",3,HEADLAND,AL,187.999,6,4.50,187.999,6,4.50,NA,NA,"Dothan, AL"
117038,BANK,HNB FIRST BANK,3,HEADLAND,AL,187.999,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
1084061,BHC,BANCSOUTH CORPORATION,2,DOTHAN,AL,167.505,7,4.01,167.505,7,4.01,NA,NA,"Dothan, AL"
194936,BANK,BANKSOUTH,2,DOTHAN,AL,167.505,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
1866155,BHC,"PEOPLESSOUTH BANCSHARES, INC.",7,COLQUITT,GA,163.964,8,3.93,163.964,8,3.93,NA,NA,"Dothan, AL"
518037,BANK,PEOPLESSOUTH BANK,7,COLQUITT,GA,163.964,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
2848653,BHC,"SNB HOLDINGS, INC.",4,SLOCOMB,AL,148.984,9,3.57,148.984,9,3.57,NA,NA,"Dothan, AL"
244037,BANK,FRIEND BANK,4,SLOCOMB,AL,148.984,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
1082067,BHC,AMERIS BANCORP,3,ATLANTA,GA,131.535,10,3.15,131.535,10,3.15,NA,NA,"Dothan, AL"
764030,BANK,AMERIS BANK,3,ATLANTA,GA,131.535,NA,NA,NA,NA,NA,NA,NA,"Dothan, AL"
2385493,BHC,"THE FIRST BANCSHARES, INC.",2,HATTIESBURG,MS,149.599,1,70.64,149.599,1,70.64,NA,NA,"Chatom, AL"
2385514,BANK,THE FIRST BANK,2,HATTIESBURG,MS,149.599,NA,NA,NA,NA,NA,NA,NA,"Chatom, AL"
1131497,BHC,"SMARTFINANCIAL, INC.",2,KNOXVILLE,TN,62.187,2,29.36,62.187,2,29.36,NA,NA,"Chatom, AL"
3532641,BANK,SMARTBANK,2,PIGEON FORGE,TN,62.187,NA,NA,NA,NA,NA,NA,NA,"Chatom, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,4,BIRMINGHAM,AL,331.242,1,23.09,331.242,1,23.09,NA,NA,"Etowah County, AL"
233031,BANK,REGIONS BANK,4,BIRMINGHAM,AL,331.242,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
1079067,BHC,THE GADSDEN CORPORATION,5,ALTOONA,AL,311.053,2,21.68,311.053,2,21.68,NA,NA,"Etowah County, AL"
672537,BANK,THE EXCHANGE BANK OF ALABAMA,5,ALTOONA,AL,311.053,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
1120754,BHC,WELLS FARGO & COMPANY,2,SAN FRANCISCO,CA,209.533,3,14.60,209.533,3,14.60,NA,NA,"Etowah County, AL"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",2,SIOUX FALLS,SD,209.533,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
4422851,BHC,RIVER FINANCIAL CORPORATION,1,PRATTVILLE,AL,161.017,4,11.22,161.017,4,11.22,NA,NA,"Etowah County, AL"
3437157,BANK,RIVER BANK & TRUST,1,PRATTVILLE,AL,161.017,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",2,PITTSBURGH,PA,111.626,5,7.78,111.626,5,7.78,NA,NA,"Etowah County, AL"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",2,WILMINGTON,DE,111.626,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
1394621,BANK,METRO BANK,1,PELL CITY,AL,68.410,6,4.77,68.410,6,4.77,NA,NA,"Etowah County, AL"
606046,BANK,CADENCE BANK,1,TUPELO,MS,59.090,7,4.12,59.090,7,4.12,NA,NA,"Etowah County, AL"
1136595,BHC,"ALTRUST FINANCIAL SERVICES, INC.",2,CULLMAN,AL,55.562,8,3.87,55.562,8,3.87,NA,NA,"Etowah County, AL"
60330,BANK,PEOPLES BANK OF ALABAMA,2,CULLMAN,AL,55.562,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
2496193,BHC,"THE SOUTHERN BANC COMPANY, INC.",1,GADSDEN,AL,44.616,9,3.11,44.616,9,3.11,NA,NA,"Etowah County, AL"
117775,BANK,THE SOUTHERN BANK COMPANY,1,GADSDEN,AL,44.616,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
1074156,BHC,TRUIST FINANCIAL CORPORATION,1,CHARLOTTE,NC,32.917,10,2.29,32.917,10,2.29,NA,NA,"Etowah County, AL"
852320,BANK,TRUIST BANK,1,CHARLOTTE,NC,32.917,NA,NA,NA,NA,NA,NA,NA,"Etowah County, AL"
1082209,BHC,"BANCINDEPENDENT, INCORPORATED",15,SHEFFIELD,AL,"1,025.062",1,28.47,"1,025.062",1,28.47,NA,NA,"Florence, AL"
539032,BANK,BANK INDEPENDENT,15,SHEFFIELD,AL,"1,025.062",NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
1980846,BHC,FIRST METRO BANCORP,8,MUSCLE SHOALS,AL,726.193,2,20.17,726.193,2,20.17,NA,NA,"Florence, AL"
1222519,BANK,FIRST METRO BANK,8,MUSCLE SHOALS,AL,726.193,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
2313704,BHC,"FIRST SOUTHERN BANCSHARES, INC.",4,FLORENCE,AL,338.872,3,9.41,338.872,3,9.41,NA,NA,"Florence, AL"
66275,BANK,FIRST SOUTHERN BANK,4,FLORENCE,AL,338.872,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,4,BIRMINGHAM,AL,303.589,4,8.43,303.589,4,8.43,NA,NA,"Florence, AL"
233031,BANK,REGIONS BANK,4,BIRMINGHAM,AL,303.589,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",3,PITTSBURGH,PA,256.422,5,7.12,256.422,5,7.12,NA,NA,"Florence, AL"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",3,WILMINGTON,DE,256.422,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
1493654,BHC,CBS BANC-CORP.,5,RUSSELLVILLE,AL,247.831,6,6.88,247.831,6,6.88,NA,NA,"Florence, AL"
594433,BANK,"CB&S BANK, INC.",5,RUSSELLVILLE,AL,247.831,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
1074156,BHC,TRUIST FINANCIAL CORPORATION,2,CHARLOTTE,NC,203.118,7,5.64,203.118,7,5.64,NA,NA,"Florence, AL"
852320,BANK,TRUIST BANK,2,CHARLOTTE,NC,203.118,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
4503901,BHC,PROGRESS FINANCIAL CORPORATION,1,HUNTSVILLE,AL,168.409,8,4.68,168.409,8,4.68,NA,NA,"Florence, AL"
3690596,BANK,PROGRESS BANK AND TRUST,1,HUNTSVILLE,AL,168.409,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
1120754,BHC,WELLS FARGO & COMPANY,1,SAN FRANCISCO,CA,154.959,9,4.30,154.959,9,4.30,NA,NA,"Florence, AL"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,SIOUX FALLS,SD,154.959,NA,NA,NA,NA,NA,NA,NA,"Florence, AL"
291732,BANK,THE FARMERS & MERCHANTS BANK,2,WATERLOO,AL,86.638,10,2.41,86.638,10,2.41,NA,NA,"Florence, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,18,BIRMINGHAM,AL,"2,432.323",1,21.20,"2,432.323",1,21.20,NA,NA,"Huntsville, AL-TN"
233031,BANK,REGIONS BANK,18,BIRMINGHAM,AL,"2,432.323",NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",11,PITTSBURGH,PA,"1,829.241",2,15.94,"1,829.241",2,15.94,NA,NA,"Huntsville, AL-TN"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",11,WILMINGTON,DE,"1,829.241",NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
3635319,BHC,"SERVISFIRST BANCSHARES, INC.",2,HOMEWOOD,AL,"1,133.108",3,9.88,"1,133.108",3,9.88,NA,NA,"Huntsville, AL-TN"
3348888,BANK,SERVISFIRST BANK,2,BIRMINGHAM,AL,"1,133.108",NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
1078846,BHC,SYNOVUS FINANCIAL CORP.,5,COLUMBUS,GA,917.843,4,8.00,917.843,4,8.00,NA,NA,"Huntsville, AL-TN"
395238,BANK,SYNOVUS BANK,5,COLUMBUS,GA,917.843,NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
606046,BANK,CADENCE BANK,8,TUPELO,MS,727.371,5,6.34,727.371,5,6.34,NA,NA,"Huntsville, AL-TN"
1120754,BHC,WELLS FARGO & COMPANY,5,SAN FRANCISCO,CA,697.338,6,6.08,697.338,6,6.08,NA,NA,"Huntsville, AL-TN"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",5,SIOUX FALLS,SD,697.338,NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
4503901,BHC,PROGRESS FINANCIAL CORPORATION,3,HUNTSVILLE,AL,652.753,7,5.69,652.753,7,5.69,NA,NA,"Huntsville, AL-TN"
3690596,BANK,PROGRESS BANK AND TRUST,3,HUNTSVILLE,AL,652.753,NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
1133437,BHC,SOUTHSTATE CORPORATION,2,WINTER HAVEN,FL,519.602,8,4.53,519.602,8,4.53,NA,NA,"Huntsville, AL-TN"
1929247,BANK,"SOUTHSTATE BANK, N.A.",2,WINTER HAVEN,FL,519.602,NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
1074156,BHC,TRUIST FINANCIAL CORPORATION,6,CHARLOTTE,NC,360.480,9,3.14,360.480,9,3.14,NA,NA,"Huntsville, AL-TN"
852320,BANK,TRUIST BANK,6,CHARLOTTE,NC,360.480,NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
1094640,BHC,FIRST HORIZON CORPORATION,3,MEMPHIS,TN,317.336,10,2.77,317.336,10,2.77,NA,NA,"Huntsville, AL-TN"
485559,BANK,FIRST HORIZON BANK,3,MEMPHIS,TN,317.336,NA,NA,NA,NA,NA,NA,NA,"Huntsville, AL-TN"
3439179,BHC,"CITIZENS B & T HOLDINGS, INC.",3,GUNTERSVILLE,AL,571.442,1,23.67,571.442,1,23.67,NA,NA,"Marshall County, AL"
3174920,BANK,CITIZENS BANK & TRUST,3,GUNTERSVILLE,AL,571.442,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,3,BIRMINGHAM,AL,482.828,2,20.00,482.828,2,20.00,NA,NA,"Marshall County, AL"
233031,BANK,REGIONS BANK,3,BIRMINGHAM,AL,482.828,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
606046,BANK,CADENCE BANK,6,TUPELO,MS,368.246,3,15.26,368.246,3,15.26,NA,NA,"Marshall County, AL"
1082889,BHC,FIRST BOAZ BANCORPORATION,1,BOAZ,AL,200.766,4,8.32,200.766,4,8.32,NA,NA,"Marshall County, AL"
533535,BANK,FIRST BANK OF BOAZ,1,BOAZ,AL,200.766,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
1120754,BHC,WELLS FARGO & COMPANY,2,SAN FRANCISCO,CA,200.054,5,8.29,200.054,5,8.29,NA,NA,"Marshall County, AL"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",2,SIOUX FALLS,SD,200.054,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
1136595,BHC,"ALTRUST FINANCIAL SERVICES, INC.",5,CULLMAN,AL,165.031,6,6.84,165.031,6,6.84,NA,NA,"Marshall County, AL"
60330,BANK,PEOPLES BANK OF ALABAMA,5,CULLMAN,AL,165.031,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
1918755,BHC,"PEOPLES INDEPENDENT BANCSHARES, INC.",2,BOAZ,AL,138.083,7,5.72,138.083,7,5.72,NA,NA,"Marshall County, AL"
1188987,BANK,PEOPLES INDEPENDENT BANK,2,BOAZ,AL,138.083,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
1869987,BHC,"FIRST BANCSHARES OF STEVENSON, INC.",1,STEVENSON,AL,109.144,8,4.52,109.144,8,4.52,NA,NA,"Marshall County, AL"
246134,BANK,FIRST SOUTHERN STATE BANK,1,STEVENSON,AL,109.144,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",1,PITTSBURGH,PA,70.871,9,2.94,70.871,9,2.94,NA,NA,"Marshall County, AL"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",1,WILMINGTON,DE,70.871,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
4975049,BHC,"SOUTHPOINT BANCSHARES, INC.",1,BIRMINGHAM,AL,27.383,10,1.13,27.383,10,1.13,NA,NA,"Marshall County, AL"
3386536,BANK,SOUTHPOINT BANK,1,BIRMINGHAM,AL,27.383,NA,NA,NA,NA,NA,NA,NA,"Marshall County, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,30,BIRMINGHAM,AL,"3,938.036",1,27.27,"3,938.036",1,27.27,NA,NA,"Mobile, AL"
233031,BANK,REGIONS BANK,30,BIRMINGHAM,AL,"3,938.036",NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",24,PITTSBURGH,PA,"2,775.361",2,19.22,"2,775.361",2,19.22,NA,NA,"Mobile, AL"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",24,WILMINGTON,DE,"2,775.361",NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
1086533,BHC,HANCOCK WHITNEY CORPORATION,8,GULFPORT,MS,"1,770.788",3,12.26,"1,770.788",3,12.26,NA,NA,"Mobile, AL"
463735,BANK,HANCOCK WHITNEY BANK,8,GULFPORT,MS,"1,770.788",NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
1120754,BHC,WELLS FARGO & COMPANY,11,SAN FRANCISCO,CA,"1,195.254",4,8.28,"1,195.254",4,8.28,NA,NA,"Mobile, AL"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",11,SIOUX FALLS,SD,"1,195.254",NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
1094640,BHC,FIRST HORIZON CORPORATION,3,MEMPHIS,TN,"1,065.968",5,7.38,"1,065.968",5,7.38,NA,NA,"Mobile, AL"
485559,BANK,FIRST HORIZON BANK,3,MEMPHIS,TN,"1,065.968",NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
1079562,BHC,TRUSTMARK CORPORATION,9,JACKSON,MS,646.226,6,4.47,646.226,6,4.47,NA,NA,"Mobile, AL"
342634,BANK,TRUSTMARK NATIONAL BANK,9,JACKSON,MS,646.226,NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
3635319,BHC,"SERVISFIRST BANCSHARES, INC.",3,HOMEWOOD,AL,495.683,7,3.43,495.683,7,3.43,NA,NA,"Mobile, AL"
3348888,BANK,SERVISFIRST BANK,3,BIRMINGHAM,AL,495.683,NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
2385493,BHC,"THE FIRST BANCSHARES, INC.",13,HATTIESBURG,MS,490.331,8,3.40,490.331,8,3.40,NA,NA,"Mobile, AL"
2385514,BANK,THE FIRST BANK,13,HATTIESBURG,MS,490.331,NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
1074156,BHC,TRUIST FINANCIAL CORPORATION,7,CHARLOTTE,NC,326.800,9,2.26,326.800,9,2.26,NA,NA,"Mobile, AL"
852320,BANK,TRUIST BANK,7,CHARLOTTE,NC,326.800,NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
2313544,BHC,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC. EMPLOYEE STOCK OWNERSHIP PLAN",4,BRANDON,MS,233.753,10,1.62,233.753,10,1.62,NA,NA,"Mobile, AL"
460033,BANK,COMMUNITY BANK OF MISSISSIPPI,4,FOREST,MS,233.753,NA,NA,NA,NA,NA,NA,NA,"Mobile, AL"
1079562,BHC,TRUSTMARK CORPORATION,1,JACKSON,MS,134.446,1,30.95,134.446,1,30.95,NA,NA,"Monroeville, AL"
342634,BANK,TRUSTMARK NATIONAL BANK,1,JACKSON,MS,134.446,NA,NA,NA,NA,NA,NA,NA,"Monroeville, AL"
1083895,BHC,"UNITED BANCORPORATION OF ALABAMA, INC.",2,ATMORE,AL,118.387,2,27.25,118.387,2,27.25,NA,NA,"Monroeville, AL"
994435,BANK,UNITED BANK,2,ATMORE,AL,118.387,NA,NA,NA,NA,NA,NA,NA,"Monroeville, AL"
1138870,BHC,"PEOPLES EXCHANGE BANCSHARES, INC.",1,MONROEVILLE,AL,80.581,3,18.55,80.581,3,18.55,NA,NA,"Monroeville, AL"
42037,BANK,PEOPLES EXCHANGE BANK,1,MONROEVILLE,AL,80.581,NA,NA,NA,NA,NA,NA,NA,"Monroeville, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,1,BIRMINGHAM,AL,43.251,4,9.96,43.251,4,9.96,NA,NA,"Monroeville, AL"
233031,BANK,REGIONS BANK,1,BIRMINGHAM,AL,43.251,NA,NA,NA,NA,NA,NA,NA,"Monroeville, AL"
606046,BANK,CADENCE BANK,1,TUPELO,MS,32.080,5,7.39,32.080,5,7.39,NA,NA,"Monroeville, AL"
1141302,BHC,"FIRST SUNCOAST TRUST BANCSHARES, INC.",1,ATMORE,AL,23.424,6,5.39,23.424,6,5.39,NA,NA,"Monroeville, AL"
670430,BANK,THE FIRST NATIONAL BANK AND TRUST,1,ATMORE,AL,23.424,NA,NA,NA,NA,NA,NA,NA,"Monroeville, AL"
4199229,BHC,WOODFOREST FINANCIAL GROUP EMPLOYEE STOCK OWNERSHIP PLAN (WITH 401(K) PROVISIONS) (AMENDED AND RESTATED EFF. 01/01/16),1,THE WOODLANDS,TX,2.216,7,0.51,2.216,7,0.51,NA,NA,"Monroeville, AL"
412751,BANK,WOODFOREST NATIONAL BANK,1,THE WOODLANDS,TX,2.216,NA,NA,NA,NA,NA,NA,NA,"Monroeville, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,4,BIRMINGHAM,AL,643.560,1,22.44,643.560,1,22.44,NA,NA,"Decatur, AL"
233031,BANK,REGIONS BANK,4,BIRMINGHAM,AL,643.560,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
1082209,BHC,"BANCINDEPENDENT, INCORPORATED",7,SHEFFIELD,AL,439.175,2,15.32,439.175,2,15.32,NA,NA,"Decatur, AL"
539032,BANK,BANK INDEPENDENT,7,SHEFFIELD,AL,439.175,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",3,PITTSBURGH,PA,412.645,3,14.39,412.645,3,14.39,NA,NA,"Decatur, AL"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",3,WILMINGTON,DE,412.645,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
1098844,BHC,RENASANT CORPORATION,3,TUPELO,MS,386.107,4,13.46,386.107,4,13.46,NA,NA,"Decatur, AL"
749242,BANK,RENASANT BANK,3,TUPELO,MS,386.107,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
4503901,BHC,PROGRESS FINANCIAL CORPORATION,1,HUNTSVILLE,AL,238.486,5,8.32,238.486,5,8.32,NA,NA,"Decatur, AL"
3690596,BANK,PROGRESS BANK AND TRUST,1,HUNTSVILLE,AL,238.486,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
1136595,BHC,"ALTRUST FINANCIAL SERVICES, INC.",5,CULLMAN,AL,231.372,6,8.07,231.372,6,8.07,NA,NA,"Decatur, AL"
60330,BANK,PEOPLES BANK OF ALABAMA,5,CULLMAN,AL,231.372,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
1493654,BHC,CBS BANC-CORP.,4,RUSSELLVILLE,AL,172.159,7,6.00,172.159,7,6.00,NA,NA,"Decatur, AL"
594433,BANK,"CB&S BANK, INC.",4,RUSSELLVILLE,AL,172.159,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
1120754,BHC,WELLS FARGO & COMPANY,1,SAN FRANCISCO,CA,123.825,8,4.32,123.825,8,4.32,NA,NA,"Decatur, AL"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,SIOUX FALLS,SD,123.825,NA,NA,NA,NA,NA,NA,NA,"Decatur, AL"
606046,BANK,CADENCE BANK,2,TUPELO,MS,81.684,9,2.85,81.684,9,2.85,NA,NA,"Decatur, AL"
498531,BANK,EVABANK,3,EVA,AL,60.477,10,2.11,60.477,10,2.11,NA,NA,"Decatur, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,2,BIRMINGHAM,AL,95.281,1,38.31,95.281,1,38.31,NA,NA,"Choctaw County, AL"
233031,BANK,REGIONS BANK,2,BIRMINGHAM,AL,95.281,NA,NA,NA,NA,NA,NA,NA,"Choctaw County, AL"
1086168,BHC,"FIRST US BANCSHARES, INC.",2,BIRMINGHAM,AL,87.262,2,35.09,87.262,2,35.09,NA,NA,"Choctaw County, AL"
259330,BANK,FIRST US BANK,2,BIRMINGHAM,AL,87.262,NA,NA,NA,NA,NA,NA,NA,"Choctaw County, AL"
1085255,BHC,WEST ALABAMA CAPITAL CORP.,1,REFORM,AL,66.146,3,26.60,66.146,3,26.60,NA,NA,"Choctaw County, AL"
501132,BANK,WEST ALABAMA BANK & TRUST,1,REFORM,AL,66.146,NA,NA,NA,NA,NA,NA,NA,"Choctaw County, AL"
3356191,BANK,BRYANT BANK,4,TUSCALOOSA,AL,868.282,1,18.91,868.282,1,19.15,NA,NA,"Tuscaloosa, AL"
3242838,BHC,REGIONS FINANCIAL CORPORATION,7,BIRMINGHAM,AL,836.773,2,18.22,836.773,2,18.46,NA,NA,"Tuscaloosa, AL"
233031,BANK,REGIONS BANK,7,BIRMINGHAM,AL,836.773,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
1078846,BHC,SYNOVUS FINANCIAL CORP.,5,COLUMBUS,GA,573.557,3,12.49,573.557,3,12.65,NA,NA,"Tuscaloosa, AL"
395238,BANK,SYNOVUS BANK,5,COLUMBUS,GA,573.557,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
1069778,BHC,"THE PNC FINANCIAL SERVICES GROUP, INC.",4,PITTSBURGH,PA,428.219,4,9.32,428.219,4,9.45,NA,NA,"Tuscaloosa, AL"
817824,BANK,"PNC BANK, NATIONAL ASSOCIATION",4,WILMINGTON,DE,428.219,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
1131497,BHC,"SMARTFINANCIAL, INC.",3,KNOXVILLE,TN,387.389,5,8.43,387.389,5,8.54,NA,NA,"Tuscaloosa, AL"
3532641,BANK,SMARTBANK,3,PIGEON FORGE,TN,387.389,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
606046,BANK,CADENCE BANK,3,TUPELO,MS,332.228,6,7.23,332.228,6,7.33,NA,NA,"Tuscaloosa, AL"
1120754,BHC,WELLS FARGO & COMPANY,3,SAN FRANCISCO,CA,309.913,7,6.75,309.913,7,6.84,NA,NA,"Tuscaloosa, AL"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",3,SIOUX FALLS,SD,309.913,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
1247455,BHC,BANKFIRST CAPITAL CORPORATION,2,MACON,MS,229.263,8,4.99,229.263,8,5.06,NA,NA,"Tuscaloosa, AL"
914648,BANK,BANKFIRST FINANCIAL SERVICES,2,COLUMBUS,MS,229.263,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
1085255,BHC,WEST ALABAMA CAPITAL CORP.,2,REFORM,AL,110.553,10,2.41,110.553,9,2.44,NA,NA,"Tuscaloosa, AL"
501132,BANK,WEST ALABAMA BANK & TRUST,2,REFORM,AL,110.553,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
2317690,BHC,"MOUNDVILLE BANCSHARES, INC.",1,MOUNDVILLE,AL,95.972,11,2.09,95.972,10,2.12,NA,NA,"Tuscaloosa, AL"
586335,BANK,BANK OF MOUNDVILLE,1,MOUNDVILLE,AL,95.972,NA,NA,NA,NA,NA,NA,NA,"Tuscaloosa, AL"
1132980,BHC,FIRST STATE CAPITAL CORPORATION,2,LINEVILLE,AL,223.956,1,85.09,223.956,1,85.09,NA,NA,"Clay County, AL"
540739,BANK,FIRSTSTATE BANK,2,LINEVILLE,AL,223.956,NA,NA,NA,NA,NA,NA,NA,"Clay County, AL"
1074156,BHC,TRUIST FINANCIAL CORPORATION,1,CHARLOTTE,NC,25.370,2,9.64,25.370,2,9.64,NA,NA,"Clay County, AL"
852320,BANK,TRUIST BANK,1,CHARLOTTE,NC,25.370,NA,NA,NA,NA,NA,NA,NA,"Clay County, AL"
1135356,BHC,"FIRSTBANC OF ALABAMA, INC.",1,TALLADEGA,AL,13.878,3,5.27,13.878,3,5.27,NA,NA,"Clay County, AL"
257233,BANK,FIRST  BANK OF ALABAMA,1,TALLADEGA,AL,13.878,NA,NA,NA,NA,NA,NA,NA,"Clay County, AL"
1918755,BHC,"PEOPLES INDEPENDENT BANCSHARES, INC.",2,BOAZ,AL,26.526,1,100.00,26.526,1,100.00,NA,NA,"Coosa County, AL"
291330,BANK,FIRST BANK,2,WADLEY,AL,26.526,NA,NA,NA,NA,NA,NA,NA,"Coosa County, AL"
1020395,BHC,SOUTHERN NATIONAL CORPORATION,2,ANDALUSIA,AL,366.232,1,39.92,366.232,1,39.92,NA,NA,"Covington County, AL"
655839,BANK,CCB COMMUNITY BANK,2,ANDALUSIA,AL,366.232,NA,NA,NA,NA,NA,NA,NA,"Covington County, AL"
4297527,BHC,"SOUTHERN INDEPENDENT BANCSHARES, INC.",3,OPP,AL,253.347,2,27.61,253.347,2,27.61,NA,NA,"Covington County, AL"
3531176,BANK,SOUTHERN INDEPENDENT BANK,3,OPP,AL,253.347,NA,NA,NA,NA,NA,NA,NA,"Covington County, AL"
